SN 2000dk 4   01 07 38.60 +32 21 20.3 15.382 0.011  0.022 0.040 0.621 0.015  0.373 0.007  0.737 0.009 2
SN 2000dk 5   01 07 37.54 +32 25 39.0 16.083 0.010  1.211 0.106 1.522 0.012  0.994 0.015  2.066 0.017 2
SN 2000dk 6   01 07 38.92 +32 26 08.6 14.805 0.011  0.600 0.047 0.942 0.012  0.525 0.007  1.007 0.011 2
SN 2000dk 7   01 07 23.40 +32 25 31.2 15.991 0.010  1.085 0.045 1.116 0.013  0.681 0.007  1.239 0.009 2
SN 2000dk 8   01 07 09.84 +32 26 43.6 16.059 0.010  0.593 0.041 0.861 0.063  0.495 0.007  0.939 0.010 2
SN 2000dk 9   01 07 19.88 +32 23 39.9 15.794 0.011 -0.037 0.040 0.544 0.012  0.331 0.012  0.669 0.012 2
SN 2000fa 1   07 15 15.98 +23 28 24.3 15.206 0.013  0.108 0.041 0.687 0.010  0.394 0.008  0.771 0.011 4
SN 2000fa 2   07 15 21.55 +23 26 54.6 15.511 0.012  0.007 0.041 0.647 0.010  0.389 0.007  0.778 0.010 4
SN 2000fa 3   07 15 21.01 +23 25 23.5 15.444 0.013  0.178 0.041 0.713 0.011  0.403 0.008  0.781 0.011 4
SN 2000fa 4   07 15 16.94 +23 23 32.5 15.736 0.012  0.029 0.041 0.580 0.010  0.345 0.007  0.674 0.010 4
SN 2000fa 5   07 15 23.53 +23 22 53.6 15.890 0.013  0.001 0.041 0.533 0.011  0.327 0.007  0.643 0.014 4
SN 2000fa 6   07 15 41.39 +23 22 15.8 15.395 0.010 -0.010 0.048 0.563 0.010  0.349 0.008  0.694 0.012 3
SN 2000fa 7   07 15 42.66 +23 22 35.8 15.497 0.012  0.007 0.043 0.644 0.011  0.391 0.007  0.775 0.013 4
SN 2000fa 8   07 15 37.82 +23 24 19.5 15.317 0.011  0.795 0.043 0.978 0.011  0.577 0.008  1.076 0.010 4
SN 2000fa 9   07 15 44.77 +23 26 28.0 15.686 0.013  0.301 0.044 0.749 0.015  0.435 0.008  0.849 0.010 4
SN 2000fa 10  07 15 30.96 +23 27 58.0 15.801 0.012  1.235 0.041 1.222 0.012  0.762 0.008  1.448 0.010 4
SN 2000fa 11  07 15 26.26 +23 28 05.9 16.169 0.014 -0.082 0.043 0.553 0.013  0.364 0.016  0.708 0.013 4
